hour,txn_velocity_per_hour,amount_rank,is_high_value,log_amount,merchant_risk_score,scaled_Amount,scaled_Time,actual_class,fraud_probability,risk_score,risk_band,fraud_label
0,7695,0.4513723328429427,0,2.891482252180192,0.1935246582352076,-0.2851819659459995,-1.9518981093026209,0,0.001415907,0.1,Low,Legitimate
17,16570,0.2125053106138543,0,1.6074359097634274,0.0990942339314793,-0.3372770290530111,0.9403024253626708,0,0.00012274946,0.0,None,Legitimate
13,7243,0.0830334226335729,0,0.6931471805599453,0.4344263114297182,-0.3492313067728856,0.3847101656764132,0,0.00034876994,0.0,None,Legitimate
21,16756,0.3576843265790518,0,2.4527277514237653,0.3098079184139659,-0.3107697175872024,1.4138319562740138,0,0.0015597533,0.2,Low,Legitimate
3,15420,0.821250882176351,0,4.7535901911063645,0.4178968939922066,0.1065505193360412,-1.0740143269322298,0,0.00062458904,0.1,Low,Legitimate
0,4220,0.4799039349454191,0,3.0440461338325417,0.4758500101408589,-0.2733076499500038,-1.890282624469313,0,0.00028768808,0.0,None,Legitimate
14,16598,0.7844154111380689,0,4.537961436294641,0.0200864022049431,0.0165935799724372,0.5914568608552973,0,0.0001319613,0.0,None,Legitimate
15,16856,0.6684351157099369,0,3.9318256327243257,0.4852558275593772,-0.1533250832699258,0.6683814562401479,0,0.0004506344,0.0,None,Legitimate
0,4220,0.2396289417043822,0,1.791759469228055,0.4758500101408589,-0.3332389619971337,-1.917215708919689,0,7.034182e-05,0.0,None,Legitimate
4,15365,0.2313004947209865,0,1.7817091333745536,0.1140461642323553,-0.33347884716877,-0.9713569487496,0,0.00029799738,0.0,None,Legitimate
12,4101,0.366163752997644,0,2.50715725872282,0.0384609699624177,-0.3081709615611428,0.2974250718165157,0,0.00020222699,0.0,None,Legitimate
8,15649,0.915016133732668,0,5.4751237426538815,0.1527022786970405,0.5970357336083496,-0.5063137611013543,0,0.00046501198,0.0,None,Legitimate
5,16570,0.0830334226335729,0,0.6931471805599453,0.0990942339314793,-0.3492313067728856,-0.893905905271505,0,0.15546119,15.5,Low,Legitimate
6,16453,0.0830334226335729,0,0.6931471805599453,0.1590786990501735,-0.3492313067728856,-0.7757709531474941,0,0.00813944,0.8,Low,Legitimate
21,17703,0.3238245548740024,0,2.3933394562625097,0.0783519917195005,-0.3134484353371409,1.4274353750034454,0,0.00066329323,0.1,Low,Legitimate
16,16570,0.2462509699550924,0,1.8531680973566984,0.0990942339314793,-0.3317196892434373,0.8962703068437213,0,0.0003741163,0.0,None,Legitimate
22,10938,0.4047284652413739,0,2.691243082785829,0.1895173032139089,-0.2982557078001767,1.6156510973001317,0,0.0017316821,0.2,Low,Legitimate
14,16856,0.7133514976808857,0,4.163870624870711,0.4852558275593772,-0.1000705751666722,0.6573260462820185,0,0.000159947,0.0,None,Legitimate
22,15441,0.7169697374011172,0,4.188896879163323,0.1531508777822569,-0.0935536946705533,1.526997238397799,0,0.00037707135,0.0,None,Legitimate
10,17703,0.2434754061522364,0,1.8196988379172965,0.0783519917195005,-0.3325592873441643,-0.3540017987639262,0,8.162784e-05,0.0,None,Legitimate
16,16570,0.0830334226335729,0,0.6931471805599453,0.0990942339314793,-0.3492313067728856,0.8871522258687308,0,0.0012912564,0.1,Low,Legitimate
6,16453,0.0405204226019725,0,0.636576829071551,0.1590786990501735,-0.3496710962542187,-0.7236947077637723,0,0.00059991365,0.1,Low,Legitimate
5,16461,0.7880213618345054,0,4.564139836430099,0.0998682098281825,0.0265088337334034,-0.8388815505656154,0,0.0072985897,0.7,Low,Legitimate
18,16453,0.9894525064341816,1,6.90875477931522,0.1590786990501735,3.644856800971131,1.1057755900312052,0,0.00044856334,0.0,None,Legitimate
7,17039,0.7417707429943786,0,4.326117440234365,0.2216530591346367,-0.0547722585893551,-0.6236695700473638,0,0.00075484975,0.1,Low,Legitimate
16,15365,0.4044844403403006,0,2.6878474937846906,0.1140461642323553,-0.2984556121098735,0.856428715146996,0,0.0002576522,0.0,None,Legitimate
12,4101,0.372329331793109,0,2.525728644308256,0.0384609699624177,-0.307251401736537,0.3324865148265831,0,0.00028423383,0.0,None,Legitimate
13,10276,0.0830334226335729,0,0.6931471805599453,0.3045463557541723,-0.3492313067728856,0.4365547738991075,0,0.025953066,2.6,Low,Legitimate
17,16570,0.7818382272907618,0,4.51906748693468,0.0990942339314793,0.0095969291330458,0.910779216293533,0,0.00021366008,0.0,None,Legitimate
2,15838,0.1528210331908977,0,1.091923300517313,0.3569555631200622,-0.3453131823028263,-1.2435937867280693,0,0.0007995166,0.1,Low,Legitimate
1,10276,0.8120551812279895,0,4.691347882229144,0.3045463557541723,0.0785639159784755,-1.3158224651211812,0,0.00035904915,0.0,None,Legitimate
9,16756,0.0109372311776044,0,0.2070141693843261,0.3098079184139659,-0.3523098331422178,-0.4501312205903273,0,0.000423559,0.0,None,Legitimate
15,15420,0.9298279185553726,0,5.637998734110198,0.4178968939922066,0.7658349327164099,0.7622787381511934,0,0.0014793806,0.1,Low,Legitimate
5,16461,0.260878419420871,0,1.9740810260220096,0.0998682098281825,-0.3284412585644082,-0.858086377007166,0,0.00017037868,0.0,None,Legitimate
1,10276,0.1150551074938467,0,0.8285518175661483,0.3045463557541723,-0.3480718617766435,-1.3145168738499355,0,0.00060107576,0.1,Low,Legitimate
6,16461,0.5327625374376332,0,3.295836866004329,0.0998682098281825,-0.2492791519244367,-0.8077368813692853,0,0.00026531072,0.0,None,Legitimate
7,17039,0.0830334226335729,0,0.6931471805599453,0.2216530591346367,-0.3492313067728856,-0.6083604594958208,0,0.18930852,18.9,Low,Legitimate
0,7695,0.7680429202933917,0,4.454347296253507,0.1935246582352076,-0.0133920664820973,-1.947286424005801,0,0.0038347545,0.4,Low,Legitimate
13,10276,0.1947827827265481,0,1.4060969884160703,0.3045463557541723,-0.3409152874894946,0.4604976331798562,0,0.00080045196,0.1,Low,Legitimate
20,15649,0.1358182909830165,0,1.0260415958332745,0.1527022786970405,-0.3460728186796746,1.330063535676988,0,0.0002455251,0.0,None,Legitimate
5,16461,0.4008626894704133,0,2.651832521103981,0.0998682098281825,-0.3005346169307212,-0.8593709103546818,0,0.00061244745,0.1,Low,Legitimate
21,16756,0.1528210331908977,0,1.091923300517313,0.3098079184139659,-0.3453131823028263,1.383129503476009,0,0.0011953095,0.1,Low,Legitimate
5,16570,0.260655461417732,0,1.9712993830601329,0.0990942339314793,-0.3285212202882869,-0.8731427924739517,0,0.0001226974,0.0,None,Legitimate
21,16756,0.3069517252033833,0,2.301584592660462,0.3098079184139659,-0.3172865980833213,1.386225018264285,0,0.00027336308,0.0,None,Legitimate
2,16598,0.9955935071820566,1,7.3459973066042386,0.0200864022049431,5.83972615971919,-1.2354443702446485,0,0.00026793077,0.0,None,Legitimate
21,16756,0.2396289417043822,0,1.791759469228055,0.3098079184139659,-0.3332389619971337,1.3616293633479135,0,0.0063017816,0.6,Low,Legitimate
17,16461,0.6165368126485655,0,3.7123518102990793,0.0998682098281825,-0.1935058495190022,1.0077930709165843,0,0.0007708542,0.1,Low,Legitimate
12,4101,0.0830334226335729,0,0.6931471805599453,0.0384609699624177,-0.3492313067728856,0.3169668250377424,0,0.00013055687,0.0,None,Legitimate
1,10276,0.4680415158335294,0,2.995732273553991,0.3045463557541723,-0.2772657552820023,-1.352779121266928,0,0.0003259435,0.0,None,Legitimate
22,15441,0.9762681394769088,1,6.422987189535436,0.1531508777822569,2.1049539225139884,1.560753090136621,0,0.03788484,3.8,Low,Legitimate
19,17039,0.4070124680924275,0,2.7073833121145063,0.2216530591346367,-0.2972961671136315,1.2082855627477267,0,9.409043e-05,0.0,None,Legitimate
17,16570,0.8623172885497898,0,5.0238805208462765,0.0990942339314793,0.2504816223178076,0.91381155731062,0,0.0026680809,0.3,Low,Legitimate
13,10276,0.1789000972588454,0,1.2669476034873244,0.3045463557541723,-0.3430342731722817,0.4503055980946475,0,9.001167e-05,0.0,None,Legitimate
12,7243,0.050397286583546,0,0.6575200029167941,0.4344263114297182,-0.3495111728064612,0.3540077128784082,0,0.0002589777,0.0,None,Legitimate
9,16756,0.5218253062600288,0,3.2577118486533987,0.3098079184139659,-0.253317218980314,-0.4166491218599927,0,0.023716556,2.4,Low,Legitimate
4,15420,0.97934390657533,1,6.516193076042964,0.4178968939922066,2.345478787941296,-1.0340042718456663,0,0.004943091,0.5,Low,Legitimate
2,16598,0.4781150041958238,0,3.043569602968151,0.0200864022049431,-0.2733476308119432,-1.2151445317691498,0,0.0004902593,0.0,None,Legitimate
3,15420,0.8723468875413877,0,5.087596335232384,0.4178968939922066,0.2904624842571872,-1.071803244940604,0,0.00070897146,0.1,Low,Legitimate
16,15420,0.847968975481642,0,4.935839906239309,0.4178968939922066,0.1992661381734624,0.7866006400590779,0,8.394831e-05,0.0,None,Legitimate
22,10938,0.7115415000333559,0,4.152927886320998,0.1895173032139089,-0.1028692355024288,1.570734545984532,0,0.0012252693,0.1,Low,Legitimate
21,17703,0.9941118020273378,1,7.20926628937036,0.0783519917195005,5.0477852464239605,1.4734048225055338,0,0.00019834074,0.0,None,Legitimate
8,15649,0.4128357097964586,0,2.7498317351171653,0.1527022786970405,-0.2946974110875718,-0.5397116281367699,0,0.00035783811,0.0,None,Legitimate
22,15441,0.9306969280951662,0,5.645941474966351,0.1531508777822569,0.7747906457908309,1.5304507378894814,0,0.0008821641,0.1,Low,Legitimate
6,16453,0.4673164634296207,0,2.995232148512309,0.1590786990501735,-0.2773057361439418,-0.7684638536132639,0,0.0032765812,0.3,Low,Legitimate
1,10276,0.74418816953235,0,4.330733340286331,0.3045463557541723,-0.0533729284214769,-1.3326898620287273,0,0.0025720862,0.3,Low,Legitimate
17,16570,0.7144399540741625,0,4.173309766520395,0.0990942339314793,-0.0976317425883701,0.9202552819719296,0,0.000116900395,0.0,None,Legitimate
14,15838,0.8607302489053991,0,5.017279836814924,0.3569555631200622,0.2464835361238696,0.5689880562356324,0,0.0022346857,0.2,Low,Legitimate
15,15420,0.7273364067596653,0,4.248495242049359,0.4178968939922066,-0.0773614455851046,0.7705966180244526,0,0.002291337,0.2,Low,Legitimate
6,16453,0.372329331793109,0,2.525728644308256,0.1590786990501735,-0.307251401736537,-0.7304753592047584,0,0.0005344478,0.1,Low,Legitimate
20,15649,0.6857187498902766,0,4.02535169073515,0.1527022786970405,-0.133334652300236,1.2926436052091863,0,0.00096348405,0.1,Low,Legitimate
13,7243,0.5254804130516455,0,3.258096538021482,0.4344263114297182,-0.2532772381183746,0.4103797747030031,0,0.00046263667,0.0,None,Legitimate
18,16461,0.0498969477576042,0,0.6523251860396903,0.0998682098281825,-0.3495511536684006,1.0196065661289857,0,0.00018665295,0.0,None,Legitimate
3,16856,0.7622828792831637,0,4.418479096676194,0.4852558275593772,-0.0255062676497293,-1.1560138819359551,0,5.9054713e-05,0.0,None,Legitimate
21,17703,0.4130990460206385,0,2.7536607123542622,0.0783519917195005,-0.2944575259159356,1.4314784963595613,0,0.00036434722,0.0,None,Legitimate
8,15649,0.5455694558069148,0,3.382354293860676,0.1527022786970405,-0.2395238216112281,-0.5415647254249897,0,0.0027025563,0.3,Low,Legitimate
20,16756,0.9761821163103436,1,6.4209716496963845,0.3098079184139659,2.0999962956335056,1.3550171752967657,0,0.00016640157,0.0,None,Legitimate
8,17039,0.0830334226335729,0,0.6931471805599453,0.2216530591346367,-0.3492313067728856,-0.5728146842399686,0,0.0003804597,0.0,None,Legitimate
8,15649,0.0830334226335729,0,0.6931471805599453,0.1527022786970405,-0.3492313067728856,-0.5363634182637363,0,0.0014855235,0.1,Low,Legitimate
19,16166,0.8855259877741769,0,5.198497031265826,0.2671306514997965,0.3664261219420083,1.183984718763572,0,0.003013915,0.3,Low,Legitimate
3,16856,0.8421843564238238,0,4.893502047281369,0.4852558275593772,0.1761971808344404,-1.159572671046286,0,0.0011460645,0.1,Low,Legitimate
22,15441,0.8462959126706857,0,4.921949789263568,0.1531508777822569,0.1915898126811016,1.5320090242454845,0,0.0012258546,0.1,Low,Legitimate
13,15838,0.3683547103828206,0,2.517696472610991,0.3569555631200622,-0.3076512103559308,0.5204284841147824,0,0.009961372,1.0,Low,Legitimate
17,16461,0.1358182909830165,0,1.0260415958332745,0.0998682098281825,-0.3460728186796746,0.993726377865098,0,0.00013806675,0.0,None,Legitimate
7,17039,0.0830334226335729,0,0.6931471805599453,0.2216530591346367,-0.3492313067728856,-0.6285128925052109,0,0.013192834,1.3,Low,Legitimate
14,16598,0.7540088551194317,0,4.382026634673881,0.0200864022049431,-0.0373805836457251,0.6374263083573857,0,4.5084133e-05,0.0,None,Legitimate
10,17703,0.6554561510075244,0,3.8918202981106265,0.0783519917195005,-0.1613212556578017,-0.3786606274514872,0,0.0017930365,0.2,Low,Legitimate
12,4220,0.5087743629896737,0,3.1822118404966093,0.4758500101408589,-0.2608736018868568,-0.0572535375640042,0,0.23126903,23.1,Medium,Legitimate
22,15441,0.4560491841843775,0,2.9391619220655967,0.1531508777822569,-0.2816636500953341,1.5613005961535948,0,0.0042983736,0.4,Low,Legitimate
3,16856,0.7237620564101304,0,4.226687749209813,0.4852558275593772,-0.0833985557379509,-1.1536553944782209,0,0.0023042941,0.2,Low,Legitimate
13,15838,0.8501687107409579,0,4.948759890378168,0.3569555631200622,0.2065026741844901,0.505793227122592,0,0.004610119,0.5,Low,Legitimate
12,4220,0.0492034957005972,0,0.6418538861723948,0.4758500101408589,-0.3496311153922793,-0.0603701102760102,0,0.2766703,27.7,Medium,Legitimate
0,3328,0.1895897923857208,0,1.366091653802371,0.3686770314875885,-0.3415549812805247,-1.828056459847842,0,9.469955e-05,0.0,None,Legitimate
17,16570,0.5020066220282507,0,3.1458749319837103,0.0990942339314793,-0.2643119560136434,0.9574856911261632,0,0.00062691554,0.1,Low,Legitimate
16,15420,0.4977862201420611,0,3.126760535960395,0.4178968939922066,-0.2660711139389761,0.794392071839093,0,0.0059538903,0.6,Low,Legitimate
3,16856,0.963819358372512,1,6.150752011040392,0.4852558275593772,1.518154811829715,-1.1511284436306484,0,0.0037578766,0.4,Low,Legitimate
4,15420,0.490849943997163,0,3.068052935133617,0.4178968939922066,-0.2712686259910954,-1.0234542520570515,0,9.806742e-05,0.0,None,Legitimate
17,16570,0.1528210331908977,0,1.091923300517313,0.0990942339314793,-0.3453131823028263,0.9416501324813762,0,0.00086059514,0.1,Low,Legitimate
7,16166,0.1358182909830165,0,1.0260415958332745,0.2671306514997965,-0.3460728186796746,-0.6422216008532913,0,0.0008618782,0.1,Low,Legitimate
4,15365,0.0032056796356831,0,0.0,0.1140461642323553,-0.3532293929668235,-0.980327624258482,0,0.012864808,1.3,Low,Legitimate
1,10276,0.0318443718026593,0,0.6205764877251099,0.3045463557541723,-0.3497910388400368,-1.3869771894040748,0,0.00014879847,0.0,None,Legitimate
5,16570,0.0199205075717942,0,0.5653138090500605,0.0990942339314793,-0.3501908474594307,-0.8629296994650131,0,0.05275947,5.3,Low,Legitimate
7,16166,0.7506960854192488,0,4.365261888341151,0.2671306514997965,-0.0426980382836625,-0.6587731289048907,0,9.341893e-05,0.0,None,Legitimate
4,15420,0.0549582699863416,0,0.688134638736401,0.4178968939922066,-0.3492712876348249,-1.042006282862979,0,0.0027988222,0.3,Low,Legitimate
22,10938,0.4984463162773387,0,3.132446096869813,0.1895173032139089,-0.2655513627337642,1.5728613962812386,0,0.000250638,0.0,None,Legitimate
11,10938,0.1797462843258768,0,1.275362800412609,0.1895173032139089,-0.3429143305864636,-0.1817690405781356,0,0.00022934878,0.0,None,Legitimate
15,16856,0.7281755715273852,0,4.251348311031766,0.4852558275593772,-0.076561828346317,0.7035060730214047,0,0.00020672381,0.0,None,Legitimate
22,10938,0.2125053106138543,0,1.6074359097634274,0.1895173032139089,-0.3372770290530111,1.5801263799680094,0,0.0004233293,0.0,None,Legitimate
17,16461,0.725285895360718,0,4.234975691961846,0.0998682098281825,-0.0811196466074063,0.9815127821018312,0,0.0023923828,0.2,Low,Legitimate
6,16453,0.1209222385685745,0,0.8796267475025635,0.1590786990501735,-0.347592091433371,-0.738119385518665,0,0.00038135154,0.0,None,Legitimate
22,10938,0.9949650113936808,1,7.283413887507637,0.1895173032139089,5.463786114903204,1.5941298992483066,0,0.08889173,8.9,Low,Legitimate
17,16461,0.8136948881172162,0,4.701570680274407,0.0998682098281825,0.0830417725156861,0.9599705261262762,0,0.0007579626,0.1,Low,Legitimate
19,17039,0.9626167896154236,1,6.123807734095696,0.2216530591346367,1.468298676991309,1.1876487974925518,0,0.0011794829,0.1,Low,Legitimate
5,16461,0.2296590322569318,0,1.7578579175523736,0.0998682098281825,-0.3340385792359213,-0.8293844269634891,0,0.0008064774,0.1,Low,Legitimate
15,15420,0.5788902660398094,0,3.5263605246161616,0.4178968939922066,-0.221292548566871,0.7674589873887169,0,0.0003254225,0.0,None,Legitimate
14,16598,0.5381697079074601,0,3.332561589272017,0.0200864022049431,-0.2452410848685593,0.6105353397544692,0,0.000114625815,0.0,None,Legitimate
15,16856,0.0405204226019725,0,0.636576829071551,0.4852558275593772,-0.3496710962542187,0.708981133191145,0,0.0001781797,0.0,None,Legitimate
12,2990,0.3551264540548511,0,2.4397349311412797,0.0864373149647392,-0.3113694305162932,0.2683440791457029,0,0.00012746823,0.0,None,Legitimate
16,15365,0.6887014715228207,0,4.0427003290697625,0.1140461642323553,-0.1294165278301768,0.881550818156612,0,0.00018092284,0.0,None,Legitimate
10,15441,0.2346940208632512,0,1.790091412127358,0.1531508777822569,-0.3332789428590731,-0.2858583575743898,0,0.0018653034,0.2,Low,Legitimate
4,15420,0.4993293704157552,0,3.1350593387750902,0.4178968939922066,-0.2653114775621279,-1.0179791918873111,0,0.00043721852,0.0,None,Legitimate
7,16166,0.8296934415235581,0,4.800407968048592,0.2671306514997965,0.1287798785743363,-0.6667540819984736,0,0.0030495988,0.3,Low,Legitimate
14,16598,0.0199205075717942,0,0.5653138090500605,0.0200864022049431,-0.3501908474594307,0.595331518821575,0,0.00050589594,0.1,Low,Legitimate
17,16570,0.3333520594648306,0,2.39698576841553,0.0990942339314793,-0.3132885118893834,0.918023142056574,0,0.0018878388,0.2,Low,Legitimate
20,15649,0.191917684607471,0,1.383791230901772,0.1527022786970405,-0.3412751152469491,1.3226722044478385,0,0.00020202078,0.0,None,Legitimate
6,16453,0.6256763352024354,0,3.737669618283368,0.1590786990501735,-0.1893078590153674,-0.7585876873840016,0,0.0017536525,0.2,Low,Legitimate
9,16756,0.1528210331908977,0,1.091923300517313,0.3098079184139659,-0.3453131823028263,-0.4591018960992094,0,0.00012300642,0.0,None,Legitimate
4,15420,0.4548062372062484,0,2.928523523860541,0.4178968939922066,-0.2824632673341217,-1.0162945579889295,0,0.0015180657,0.2,Low,Legitimate
10,17703,0.0549582699863416,0,0.688134638736401,0.0783519917195005,-0.3492712876348249,-0.3468631626195341,0,0.0004838394,0.0,None,Legitimate
7,17039,0.0111373667079811,0,0.2468600779315258,0.2216530591346367,-0.3521099288325209,-0.6220270519964417,0,0.006752098,0.7,Low,Legitimate
8,17039,0.6459742913622207,0,3.8416005411316,0.2216530591346367,-0.1709166625232528,-0.5747730711468373,0,0.0007635437,0.1,Low,Legitimate
6,16453,0.5839322769454403,0,3.559340082758951,0.1590786990501735,-0.2167347303057817,-0.7580191234432978,0,0.0018510056,0.2,Low,Legitimate
0,7695,0.0830334226335729,0,0.6931471805599453,0.1935246582352076,-0.3492313067728856,-1.9453280370989323,0,0.0001519355,0.0,None,Legitimate
6,16453,0.7752021544414287,0,4.499809670330265,0.1590786990501735,0.0026002782936544,-0.7712434995455935,0,0.0001885706,0.0,None,Legitimate
15,15420,0.5535783881716391,0,3.420673158162812,0.4178968939922066,-0.2349260224881994,0.7667430179819047,0,0.000969922,0.1,Low,Legitimate
21,16756,0.9276071163981222,0,5.610826188934837,0.3098079184139659,0.7357293436760572,1.36927338966182,0,0.0009448436,0.1,Low,Legitimate
11,7695,0.3333520594648306,0,2.39698576841553,0.1935246582352076,-0.3132885118893834,-0.1614902600263668,0,0.00015970971,0.0,None,Legitimate
0,4220,0.6804256917842609,0,4.0024120051558265,0.4758500101408589,-0.1384122217665372,-1.8903457982405023,0,0.0004516543,0.0,None,Legitimate
10,15441,0.8387855635570755,0,4.867534450455582,0.1531508777822569,0.1625237260511726,-0.3031047971090716,0,0.0020964423,0.2,Low,Legitimate
17,16461,0.2225893324251159,0,1.7029282555214391,0.0998682098281825,-0.3352779859560421,0.9844819493477288,1,0.013569812,1.4,Low,Fraud
11,10938,0.6282921416959555,0,3.759803792450635,0.1895173032139089,-0.1855496579930657,-0.1920031915108039,0,0.0011355355,0.1,Low,Legitimate
19,17039,0.902844733451074,0,5.348059458442851,0.2216530591346367,0.4831702388049965,1.1885332302892022,0,0.0040128594,0.4,Low,Legitimate
3,16856,0.6684351157099369,0,3.9318256327243257,0.4852558275593772,-0.1533250832699258,-1.1113710836288422,0,0.004872187,0.5,Low,Legitimate
5,16461,0.3468647189149143,0,2.3978952727983707,0.0998682098281825,-0.313248531027444,-0.8343119811162553,0,0.0002775214,0.0,None,Legitimate
8,17039,0.7768927730006636,0,4.509760001183433,0.2216530591346367,0.0061985558681986,-0.5725830470789411,0,0.0006486418,0.1,Low,Legitimate
6,16461,0.8405657164325315,0,4.877256270815316,0.0998682098281825,0.1676012955174738,-0.7944072156483407,0,0.0017198985,0.2,Low,Legitimate
17,16461,0.4481806978058826,0,2.87919845729804,0.0998682098281825,-0.2860615449086659,0.9945476368905588,0,0.00020958453,0.0,None,Legitimate
21,16756,0.1358182909830165,0,1.0260415958332745,0.3098079184139659,-0.3460728186796746,1.3870041614422866,0,0.00024129353,0.0,None,Legitimate
22,15441,0.2517301189928618,0,1.918392120161421,0.1531508777822569,-0.330000512180044,1.513899209837882,0,0.00014386424,0.0,None,Legitimate
3,16598,0.2145593331624573,0,1.6094379124341005,0.0200864022049431,-0.3372370481910717,-1.1747554340554505,0,0.00043296482,0.0,None,Legitimate
2,16598,0.5883721256851131,0,3.5832411220909397,0.0200864022049431,-0.2133363570409344,-1.2350653276175123,0,0.00043145256,0.0,None,Legitimate
3,16856,0.0101349334812697,0,0.1133286853070031,0.4852558275593772,-0.352749622623551,-1.1019160758741753,0,0.0009416654,0.1,Low,Legitimate
15,16856,0.0277170153823466,0,0.5709795465857378,0.4852558275593772,-0.3501508665974913,0.6828482498425,0,0.00045285793,0.0,None,Legitimate
6,16453,0.8540116640391563,0,4.976733742420574,0.1590786990501735,0.2224950189602419,-0.7173773306448412,0,0.015569098,1.6,Low,Legitimate
9,16756,0.1150551074938467,0,0.8285518175661483,0.3098079184139659,-0.3480718617766435,-0.4775065214390286,0,0.015557116,1.6,Low,Legitimate
12,3328,0.0405204226019725,0,0.636576829071551,0.3686770314875885,-0.3496710962542187,0.0315898426518963,0,0.0002932568,0.0,None,Legitimate
17,16461,0.6979761733384362,0,4.096675177560383,0.0998682098281825,-0.1167825754573329,0.9956847647719664,0,0.0013225147,0.1,Low,Legitimate
19,16166,0.3621031084207902,0,2.4832385926873037,0.2671306514997965,-0.3093304065573847,1.1858588739755214,0,0.0002918694,0.0,None,Legitimate
13,10276,0.6071146425474093,0,3.6747805297344343,0.3045463557541723,-0.1995429596718485,0.4511268571201085,0,0.0008561254,0.1,Low,Legitimate
10,15441,0.763901519274456,0,4.430578675256047,0.1531508777822569,-0.021468200593852,-0.2987668648207389,0,0.0002993394,0.0,None,Legitimate
14,16598,0.2976103115443089,0,2.271094425902674,0.0200864022049431,-0.3184860239415027,0.610724861068037,0,0.011873249,1.2,Low,Legitimate
6,16453,0.7202737292271608,0,4.202451303547952,0.1590786990501735,-0.0899554170960092,-0.7546287977228048,0,0.0001300157,0.0,None,Legitimate
14,16598,0.3651226971247195,0,2.4973291697865574,0.0200864022049431,-0.3086507319044153,0.6190006250938368,0,0.00013760634,0.0,None,Legitimate
10,17703,0.6880203084896087,0,4.039888376426042,0.0783519917195005,-0.1300562216212069,-0.3731013355868278,0,0.00039252196,0.0,None,Legitimate
1,4101,0.3788074029079341,0,2.553343811341229,0.0384609699624177,-0.3058520715686588,-1.53680431674139,0,0.00011282966,0.0,None,Legitimate
22,15441,0.8801679733995302,0,5.157041779190083,0.1531508777822569,0.3370401884165643,1.500780123354235,0,0.0005759246,0.1,Low,Legitimate
5,16570,0.3978834789875249,0,2.63834278867739,0.0990942339314793,-0.3012942533075695,-0.9254085591712412,0,0.0009032428,0.1,Low,Legitimate
11,10938,0.5972939569603275,0,3.6214032889890224,0.1895173032139089,-0.2077390363694213,-0.2459325341827454,0,0.015753234,1.6,Low,Legitimate
5,16570,0.627618000962055,0,3.755369195382769,0.0990942339314793,-0.1863092943699139,-0.8830189587032138,0,0.00040059927,0.0,None,Legitimate
10,17703,0.7362441934362568,0,4.289088639014612,0.0783519917195005,-0.0657669956226845,-0.3600243649506405,0,6.3998275e-05,0.0,None,Legitimate
16,15420,0.8751575628408009,0,5.113793386198882,0.4178968939922066,0.3076542548911204,0.8059528719667368,0,0.00015748882,0.0,None,Legitimate
0,3492,0.4016895652143381,0,2.6616571615325,0.3033426572565479,-0.29997488486357,-1.7618503476414444,0,0.00047746502,0.0,None,Legitimate
6,16453,0.0498969477576042,0,0.6523251860396903,0.1590786990501735,-0.3495511536684006,-0.7238631711536104,0,0.011151094,1.1,Low,Legitimate
0,4220,0.5513593415892165,0,3.40684805317097,0.4758500101408589,-0.2366052186896534,-1.915931175572173,0,0.00060108816,0.1,Low,Legitimate
10,17703,0.8607302489053991,0,5.017279836814924,0.0783519917195005,0.2464835361238696,-0.3328807012629667,0,0.0017715455,0.2,Low,Legitimate
22,10938,0.841345191656104,0,4.885601031725679,0.1895173032139089,0.1719991903308056,1.632855420987354,0,0.00038020173,0.0,None,Legitimate
3,16856,0.5936441168931943,0,3.609565647394211,0.4852558275593772,-0.209498194294754,-1.0992417195604944,0,0.003929651,0.4,Low,Legitimate
6,16461,0.4690983718799046,0,3.000222178826843,0.0998682098281825,-0.2769059275245479,-0.8153598497594621,0,0.0012555532,0.1,Low,Legitimate
0,7695,0.1528210331908977,0,1.091923300517313,0.1935246582352076,-0.3453131823028263,-1.9880335064229064,0,0.0005295418,0.1,Low,Legitimate
16,15420,0.0405204226019725,0,0.636576829071551,0.4178968939922066,-0.3496710962542187,0.7906227034914641,0,0.00012708387,0.0,None,Legitimate
6,16453,0.6057540720558132,0,3.664330581192524,0.1590786990501735,-0.2011821750113631,-0.7392354554763427,0,0.0008478193,0.1,Low,Legitimate
22,10938,0.9151881800657988,0,5.476463551931511,0.1895173032139089,0.5983151211904096,1.5785891515357362,0,0.001664448,0.2,Low,Legitimate
18,16166,0.9590178612182988,1,6.052794802259588,0.2671306514997965,1.3431585791210507,1.118262938802959,0,0.011480485,1.1,Low,Legitimate
5,16570,0.8942125720224573,0,5.281883060084612,0.0990942339314793,0.4293559986345917,-0.8621294983632818,0,0.0006461211,0.1,Low,Legitimate
9,16756,0.0199205075717942,0,0.5653138090500605,0.3098079184139659,-0.3501908474594307,-0.47738017389665,0,0.00676394,0.7,Low,Legitimate
1,10276,0.5183966686212066,0,3.2523106009544382,0.3045463557541723,-0.2538769510474654,-1.3455141375801574,0,0.00058024237,0.1,Low,Legitimate
15,15420,0.3032843293879715,0,2.300583090323373,0.4178968939922066,-0.3173265789452607,0.7656480059479566,0,0.00016023124,0.0,None,Legitimate
5,16570,0.0830334226335729,0,0.6931471805599453,0.0990942339314793,-0.3492313067728856,-0.8918843445934471,0,0.011519312,1.2,Low,Legitimate
15,16856,0.5452955861337678,0,3.380314170745731,0.4852558275593772,-0.2397637067828644,0.6672864442061999,0,0.00031264414,0.0,None,Legitimate
